,facility_id_API,facility_name_num,facility_type,field_name_num,location,operator_name_num,related_facilities,status
5687,05-123-36173,RAINDANCE                          1-1-32         ,WELL,WATTENBERG                    90750,WELD                                123SESE   30 6N    67W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX10/18/2012 
5688,05-123-39221,FRYE FARMS 11                      1-4-33-090-4-NH,WELL,WATTENBERG                    90750,WELD                                123SESE   32 6N    67W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX4/6/2014 
5689,05-123-31741,Ford                               30-16          ,WELL,WILDCAT                       99999,WELD                                123SESE   30 7N    59W     6 ,ESENJAY OPERATING INC                             10326, ,XX6/14/2010 
5690,05-123-35753,GREEN                              1-16           ,WELL,WILDCAT                       99999,WELD                                123SESE   1  7N    60W     6 ,FOUNDATION ENERGY MANAGEMENT LLC                  10112, ,XX6/8/2012 
5691,05-123-39926,Green                              1-2H           ,WELL,WILDCAT                       99999,WELD                                123SESW   1  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5692,05-123-39928,Green                              1-1H           ,WELL,WILDCAT                       99999,WELD                                123SESW   1  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5693,05-123-39924,Green                              1-3H           ,WELL,WILDCAT                       99999,WELD                                123SESW   1  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5694,05-123-35754,Green                              1-7            ,WELL,WILDCAT                       99999,WELD                                123SWNE   1  7N    60W     6 ,FOUNDATION ENERGY MANAGEMENT LLC                  10112, ,XX5/8/2014 
5695,05-123-39745,Green                              1-6H           ,WELL,WILDCAT                       99999,WELD                                123SWSE   1  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX4/29/2014 
5696,05-123-39950,Green                              1-7H           ,WELL,WILDCAT                       99999,WELD                                123SWSE   1  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/31/2014 
5697,05-123-39951,Green                              1-4H           ,WELL,WILDCAT                       99999,WELD                                123SWSE   1  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/31/2014 
5698,05-123-39952,Green                              1-5H           ,WELL,WILDCAT                       99999,WELD                                123SWSE   1  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/31/2014 
5699,05-123-39925,Loomis                             2-2H           ,WELL,WILDCAT                       99999,WELD                                123SESW   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5700,05-123-39923,Loomis                             2-5H           ,WELL,WILDCAT                       99999,WELD                                123SESW   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5701,05-123-39931,Loomis                             2-4H           ,WELL,WILDCAT                       99999,WELD                                123SESW   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5702,05-123-39938,Loomis                             2-8H           ,WELL,WILDCAT                       99999,WELD                                123SWSE   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5703,05-123-39939,Loomis                             2-7H           ,WELL,WILDCAT                       99999,WELD                                123SWSE   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5704,05-123-39940,Loomis                             2-12H          ,WELL,WILDCAT                       99999,WELD                                123SWSE   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5705,05-123-39941,Loomis                             2-10H          ,WELL,WILDCAT                       99999,WELD                                123SWSE   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5706,05-123-39942,Loomis                             2-9H           ,WELL,WILDCAT                       99999,WELD                                123SWSE   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5707,05-123-39943,Loomis                             2-11H          ,WELL,WILDCAT                       99999,WELD                                123SWSE   2  7N    60W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX7/30/2014 
5708,05-123-38388,SHERMAN                            4441-15H       ,WELL,WILDCAT                       99999,WELD                                123SESE   15 7N    60W     6 ,CAERUS WASHCO LLC                                 86610, ,XX11/8/2013 
5709,05-123-34368,Barracuda                          29-11-7-60     ,WELL,WILDCAT                       99999,WELD                                123NWNW   29 7N    60W     6 ,CARRIZO NIOBRARA LLC                              10439, ,XX12/19/2016 
5710,05-123-34761,Bridgman                           1-1H           ,WELL,WILDCAT                       99999,WELD                                123Lot 3  1  7N    61W     6 ,RED HAWK PETROLEUM LLC                            10503, ,XX12/23/2013 
5711,05-123-42100,Terrell                            25-761-0460CDH ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5712,05-123-42102,Terrell                            25-761-0359AH2 ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5713,05-123-42103,Terrell                            25-761-0258CH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5714,05-123-42107,Terrell                            25-761-0258AH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5715,05-123-42105,Terrell                            25-761-0460AH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5716,05-123-42089,Terrell                            25-761-0157CH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5717,05-123-42090,Terrell                            25-761-0460BH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5718,05-123-42091,Terrell                            25-761-0157BH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5719,05-123-42092,Terrell                            25-761-0460CH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5720,05-123-42093,Terrell                            25-761-0258CDH ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5721,05-123-42094,Terrell                            25-761-0359AH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5722,05-123-42095,Terrell                            25-761-0258BH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5723,05-123-42096,Terrell                            25-761-0359CH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5724,05-123-42098,Terrell                            25-761-0359BH  ,WELL,WILDCAT                       99999,WELD                                123SESW   24 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/27/2015 
5725,05-123-42922,Clyncke                            27-761-4841XAH2,WELL,WILDCAT                       99999,WELD                                123NESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5726,05-123-42924,Clyncke                            27-761-4841XAH ,WELL,WILDCAT                       99999,WELD                                123NESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5727,05-123-42925,Clyncke                            27-761-4033XCDH,WELL,WILDCAT                       99999,WELD                                123NESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5728,05-123-42926,Clyncke                            27-761-4033XCH ,WELL,WILDCAT                       99999,WELD                                123NESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5729,05-123-42927,Clyncke                            27-761-4841XCH ,WELL,WILDCAT                       99999,WELD                                123NESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5730,05-123-42930,Clyncke                            27-761-4841XBH ,WELL,WILDCAT                       99999,WELD                                123NESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5731,05-123-42931,Clyncke                            27-761-4033XBH ,WELL,WILDCAT                       99999,WELD                                123NESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5732,05-123-42935,Clyncke                            27-761-4033XAH ,WELL,WILDCAT                       99999,WELD                                123NESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5733,05-123-42932,Clyncke                            27-761-5649XAH ,WELL,WILDCAT                       99999,WELD                                123SESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5734,05-123-42933,Clyncke                            27-761-5649XCDH,WELL,WILDCAT                       99999,WELD                                123SESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5735,05-123-42934,Clyncke                            27-761-6457XCH ,WELL,WILDCAT                       99999,WELD                                123SESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5736,05-123-42928,Clyncke                            27-761-6457XBH ,WELL,WILDCAT                       99999,WELD                                123SESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5737,05-123-42929,Clyncke                            27-761-5649XBH ,WELL,WILDCAT                       99999,WELD                                123SESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5738,05-123-42923,Clyncke                            27-761-5649XCH ,WELL,WILDCAT                       99999,WELD                                123SESE   27 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/16/2016 
5739,05-123-40540,Bobcat                             O-K-31HNB      ,WELL,WATTENBERG                    90750,WELD                                123SWSE   31 7N    61W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX11/6/2014 
5740,05-123-42106,Rache                              3-661-0763XAH  ,WELL,WILDCAT                       99999,WELD                                123SESE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5741,05-123-42101,Rache                              3-661-0763XBH  ,WELL,WILDCAT                       99999,WELD                                123SESE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5742,05-123-42078,Rache                              3-661-0864XAH  ,WELL,WILDCAT                       99999,WELD                                123SESE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5743,05-123-42080,Rache                              3-661-0763XCH  ,WELL,WILDCAT                       99999,WELD                                123SESE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5744,05-123-42083,Rache                              3-661-0763XCDH ,WELL,WILDCAT                       99999,WELD                                123SESE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5745,05-123-42084,Rache                              3-661-0864XBH  ,WELL,WILDCAT                       99999,WELD                                123SESE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5746,05-123-42085,Rache                              3-661-0662XCH2 ,WELL,WILDCAT                       99999,WELD                                123SESE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5747,05-123-42086,Rache                              3-661-0561XBH  ,WELL,WILDCAT                       99999,WELD                                123SWSE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5748,05-123-42087,Rache                              3-661-0561XCH  ,WELL,WILDCAT                       99999,WELD                                123SWSE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5749,05-123-42088,Rache                              3-661-0662XAH  ,WELL,WILDCAT                       99999,WELD                                123SWSE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5750,05-123-42081,Rache                              3-661-0662XCH  ,WELL,WILDCAT                       99999,WELD                                123SWSE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5751,05-123-42082,Rache                              3-661-0561XCDH ,WELL,WILDCAT                       99999,WELD                                123SWSE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5752,05-123-42079,Rache                              3-661-0662XBH  ,WELL,WILDCAT                       99999,WELD                                123SWSE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5753,05-123-42104,Rache                              3-661-0561XAH  ,WELL,WILDCAT                       99999,WELD                                123SWSE   34 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX8/26/2015 
5754,05-123-44450,Riggs                              35-761-0662XBH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5755,05-123-44451,Riggs                              35-761-0864XAH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5756,05-123-44452,Riggs                              35-761-0662XAH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5757,05-123-44453,Riggs                              35-761-0763XBH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5758,05-123-44454,Riggs                              35-761-0561XBH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5759,05-123-44455,Riggs                              35-761-0662XCH2,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5760,05-123-44456,Riggs                              35-761-0561XCH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5761,05-123-44457,Riggs                              35-761-0864XBH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5762,05-123-44458,Riggs                              35-761-0763XAH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5763,05-123-44459,Riggs                              35-761-0561XAH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5764,05-123-44460,Riggs                              35-761-0662XCH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5765,05-123-44461,Riggs                              35-761-0763XCH ,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5766,05-123-44462,Riggs                              35-761-0763XCDH,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5767,05-123-44463,Riggs                              35-761-0561XCDH,WELL,WILDCAT                       99999,WELD                                123SWSE   35 7N    61W     6 ,CAERUS WASHCO LLC                                 86610, ,XX3/19/2017 
5768,05-123-40768,Crow Valley                        O24-K21-11HNB  ,WELL,WATTENBERG                    90750,WELD                                123SESW   11 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX12/6/2014 
5769,05-123-40769,Crow Valley                        F-14-23XRLNB   ,WELL,WATTENBERG                    90750,WELD                                123NENW   14 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX12/6/2014 
5770,05-123-41115,Crow Valley                        31-34-18HC     ,WELL,WATTENBERG                    90750,WELD                                123NENE   18 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX2/4/2015 
5771,05-123-40790,Crow Valley                        P-T-18HNB      ,WELL,WATTENBERG                    90750,WELD                                123NENE   18 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX4/6/2015 
5772,05-123-40791,Crow Valley                        P31-T34-18HNC  ,WELL,WATTENBERG                    90750,WELD                                123NENE   18 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX12/11/2014 
5773,05-123-41119,State Crow Valley                  V41-21-20XRLNC ,WELL,WATTENBERG                    90750,WELD                                123NENE   21 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX2/4/2015 
5774,05-123-41117,State Crow Valley                  V-21-20XRLNB   ,WELL,WATTENBERG                    90750,WELD                                123SENE   21 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX2/4/2015 
5775,05-123-41118,State Crow Valley                  V42-21-20XRLNC ,WELL,WATTENBERG                    90750,WELD                                123SENE   21 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX2/4/2015 
5776,05-123-35245,Crow Valley 7-62-14                2H             ,WELL,WILDCAT                       99999,WELD                                123NENW   23 7N    62W     6 ,DJ RESOURCES INC                                  10213, ,XX3/8/2012 
5777,05-123-35249,Crow Valley 7-62-23                2H             ,WELL,WILDCAT                       99999,WELD                                123NENW   23 7N    62W     6 ,DJ RESOURCES INC                                  10213, ,XX3/8/2012 
5778,05-123-41264,Crow Valley                        O-K-28HNB      ,WELL,WATTENBERG                    90750,WELD                                123SWSW   28 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX3/20/2015 
5779,05-123-41265,Crow Valley                        J24-F21-28HNC  ,WELL,WATTENBERG                    90750,WELD                                123SWSW   28 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX3/20/2015 
5780,05-123-41266,Crow Valley                        O-K-28HC       ,WELL,WATTENBERG                    90750,WELD                                123SWSW   28 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX3/20/2015 
5781,05-123-41267,Crow Valley                        O24-K21-28HNC  ,WELL,WATTENBERG                    90750,WELD                                123SWSW   28 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX3/20/2015 
5782,05-123-41268,Crow Valley                        J-F-28HNB      ,WELL,WATTENBERG                    90750,WELD                                123SWSW   28 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX3/20/2015 
5783,05-123-41269,Crow Valley                        J-F-28HC       ,WELL,WATTENBERG                    90750,WELD                                123SWSW   28 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX3/20/2015 
5784,05-123-41270,Crow Valley                        24-21-28HNB    ,WELL,WATTENBERG                    90750,WELD                                123SWSW   28 7N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC        8960, ,XX3/20/2015 
5785,05-123-32937,Dyer                               1-8            ,WELL,WATTENBERG                    90750,WELD                                123NE/NE  8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX2/23/2015 
5786,05-123-32938,Dyer                               9-8            ,WELL,WATTENBERG                    90750,WELD                                123NE/SE  8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX2/26/2015 
5787,05-123-32908,Dyer                               2-8            ,WELL,WATTENBERG                    90750,WELD                                123NW/NE  8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX2/26/2015 
5788,05-123-32909,Dyer                               10-8           ,WELL,WATTENBERG                    90750,WELD                                123NW/SE  8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX2/26/2015 
5789,05-123-32932,Dyer                               8-8            ,WELL,WATTENBERG                    90750,WELD                                123SE/NE  8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX2/26/2015 
5790,05-123-32930,Dyer                               16-8           ,WELL,WATTENBERG                    90750,WELD                                123SE/SE  8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX2/26/2015 
5791,05-123-32918,Dyer                               7-8            ,WELL,WATTENBERG                    90750,WELD                                123SW/NE  8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX2/26/2015 
5792,05-123-43045,Dyer                               8-4HC          ,WELL,WATTENBERG                    90750,WELD                                123SWSE   8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX4/5/2016 
5793,05-123-43046,Dyer                               8-3HN          ,WELL,WATTENBERG                    90750,WELD                                123SWSE   8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX4/5/2016 
5794,05-123-43047,Dyer                               8-1HC          ,WELL,WATTENBERG                    90750,WELD                                123SWSE   8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX4/5/2016 
5795,05-123-43048,Dyer                               8-2HN          ,WELL,WATTENBERG                    90750,WELD                                123SWSE   8  7N    64W     6 ,PRAIRIE RESOURCES LLC                             10361, ,XX4/5/2016 
5796,05-123-44897,Roadrunner                         AB11-677       ,WELL,WATTENBERG                    90750,WELD                                123NWNW   11 7N    64W     6 ,NOBLE ENERGY INC                                  100322, ,XX5/23/2017 
5797,05-123-44898,Roadrunner Federal                 AB11-689       ,WELL,WATTENBERG                    90750,WELD                                123NWNW   11 7N    64W     6 ,NOBLE ENERGY INC                                  100322, ,XX5/23/2017 
5798,05-123-36177,LONG PORK                          12-20H-E       ,WELL,WATTENBERG                    90750,WELD                                123NENW   20 7N    64W     6 ,SRC ENERGY INC                                    10311, ,XX10/18/2012 
5799,05-123-36181,LONG PORK                          12-20H-D       ,WELL,WATTENBERG                    90750,WELD                                123NENW   20 7N    64W     6 ,SRC ENERGY INC                                    10311, ,XX10/18/2012 
5800,05-123-36178,LONG PORK                          11-20H-A       ,WELL,WATTENBERG                    90750,WELD                                123NWNW   20 7N    64W     6 ,SRC ENERGY INC                                    10311, ,XX10/18/2012 
5801,05-123-36179,LONG PORK                          11-20H-B       ,WELL,WATTENBERG                    90750,WELD                                123NWNW   20 7N    64W     6 ,SRC ENERGY INC                                    10311, ,XX10/18/2012 
5802,05-123-36180,LONG PORK                          11-20H-C       ,WELL,WATTENBERG                    90750,WELD                                123NWNW   20 7N    64W     6 ,SRC ENERGY INC                                    10311, ,XX10/18/2012 
5803,05-123-34944,DILLARD                            20T-201        ,WELL,WATTENBERG                    90750,WELD                                123SESE   20 7N    64W     6 ,PDC ENERGY INC                                    69175, ,XX1/15/2012 
5804,05-123-39827,Mojack                             C-28HN         ,WELL,WATTENBERG                    90750,WELD                                123NWNE   28 7N    64W     6 ,BAYSWATER EXPLORATION AND PRODUCTION LLC          10261, ,XX7/6/2014 
5805,05-123-39830,Mojack                             E-28HN         ,WELL,WATTENBERG                    90750,WELD                                123NWNE   28 7N    64W     6 ,BAYSWATER EXPLORATION AND PRODUCTION LLC          10261, ,XX7/6/2014 
5806,05-123-39837,Mojack                             D-28HN         ,WELL,WATTENBERG                    90750,WELD                                123NWNE   28 7N    64W     6 ,BAYSWATER EXPLORATION AND PRODUCTION LLC          10261, ,XX7/6/2014 
5807,05-123-39838,Mojack                             H-28HN         ,WELL,WATTENBERG                    90750,WELD                                123NWNE   28 7N    64W     6 ,BAYSWATER EXPLORATION AND PRODUCTION LLC          10261, ,XX7/6/2014 
5808,05-123-39839,Mojack                             F-28HC         ,WELL,WATTENBERG                    90750,WELD                                123NWNE   28 7N    64W     6 ,BAYSWATER EXPLORATION AND PRODUCTION LLC          10261, ,XX7/6/2014 
5809,05-123-39843,Mojack                             A-28HN         ,WELL,WATTENBERG                    90750,WELD                                123NWNE   28 7N    64W     6 ,BAYSWATER EXPLORATION AND PRODUCTION LLC          10261, ,XX7/6/2014 
5810,05-123-39850,Mojack                             B-28HC         ,WELL,WATTENBERG                    90750,WELD                                123NWNE   28 7N    64W     6 ,BAYSWATER EXPLORATION AND PRODUCTION LLC          10261, ,XX7/6/2014 
5811,05-123-39857,Mojack                             G-28HN         ,WELL,WATTENBERG                    90750,WELD                                123NWNE   28 7N    64W     6 ,BAYSWATER EXPLORATION AND PRODUCTION LLC          10261, ,XX7/6/2014 
5812,05-123-38836,Bruegman South EG                  34-027HN       ,WELL,WATTENBERG                    90750,WELD                                123SWSW   34 7N    64W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX3/4/2016 
5813,05-123-38837,Bruegman South EG                  34-029HN       ,WELL,WATTENBERG                    90750,WELD                                123SWSW   34 7N    64W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX3/4/2016 
5814,05-123-38839,Bruegman South EG                  34-024HN       ,WELL,WATTENBERG                    90750,WELD                                123SWSW   34 7N    64W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX3/4/2016 
5815,05-123-38840,Bruegman South EG                  34-030HN       ,WELL,WATTENBERG                    90750,WELD                                123SWSW   34 7N    64W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX1/20/2014 
5816,05-123-38843,Bruegman South EG                  34-027HC       ,WELL,WATTENBERG                    90750,WELD                                123SWSW   34 7N    64W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX3/4/2016 
5817,05-123-40456,BURROUGHS NORTH                    3              ,WELL,WATTENBERG                    90750,WELD                                123NENE   14 7N    65W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX10/24/2016 
5818,05-123-40457,BURROUGHS NORTH                    6              ,WELL,WATTENBERG                    90750,WELD                                123NENE   14 7N    65W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX10/24/2016 
5819,05-123-40458,BURROUGHS NORTH                    7              ,WELL,WATTENBERG                    90750,WELD                                123NENE   14 7N    65W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX10/24/2016 
5820,05-123-40460,BURROUGHS NORTH                    2              ,WELL,WATTENBERG                    90750,WELD                                123NENE   14 7N    65W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX10/24/2016 
5821,05-123-40461,BURROUGHS NORTH                    5              ,WELL,WATTENBERG                    90750,WELD                                123NENE   14 7N    65W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX10/24/2016 
5822,05-123-40741,BURROUGHS SOUTH                    9              ,WELL,WATTENBERG                    90750,WELD                                123SENE   14 7N    65W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX10/24/2016 
5823,05-123-40735,BURROUGHS SOUTH                    8              ,WELL,WATTENBERG                    90750,WELD                                123SENE   14 7N    65W     6 ,EXTRACTION OIL & GAS INC                          10459, ,XX10/24/2016 
5824,05-123-40041,Gustafson EF                       31-377HN       ,WELL,WATTENBERG                    90750,WELD                                123Lot 1  31 7N    65W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/16/2014 
5825,05-123-40043,Gustafson EF                       31-374HN       ,WELL,WATTENBERG                    90750,WELD                                123Lot 1  31 7N    65W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/16/2014 
5826,05-123-40044,Gustafson EF                       31-380HN       ,WELL,WATTENBERG                    90750,WELD                                123Lot 1  31 7N    65W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/16/2014 
5827,05-123-40045,Gustafson EF                       31-373HC       ,WELL,WATTENBERG                    90750,WELD                                123Lot 1  31 7N    65W     6 ,GREAT WESTERN OPERATING COMPANY LLC               10110, ,XX8/16/2014 
