,Unnamed: 0,facility_id_API,facility_type,location,related_facilities,status,facility_name,facility_num,field_name,field_num,county,coord,operator_name,operator_num
1224,1224,05-045-13265,WELL,GARFIELD                            045SWSE   3  6S    96W     6 , ,2014-03-13,GRANLEE OM,01B O03 696,GRAND VALLEY,31290,GARFIELD,                        045SWSE   3  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1225,1225,05-045-13256,WELL,GARFIELD                            045SWSE   3  6S    96W     6 , ,2014-03-13,GRANLEE OM,18B O03 696,GRAND VALLEY,31290,GARFIELD,                        045SWSE   3  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1226,1226,05-045-13255,WELL,GARFIELD                            045SWSE   3  6S    96W     6 , ,2014-03-13,GRANLEE OM,18D O03 696,GRAND VALLEY,31290,GARFIELD,                        045SWSE   3  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1227,1227,05-045-13254,WELL,GARFIELD                            045SWSE   3  6S    96W     6 , ,2014-03-13,GRANLEE OM,15D O03 696,GRAND VALLEY,31290,GARFIELD,                        045SWSE   3  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1228,1228,05-045-13253,WELL,GARFIELD                            045SWSE   3  6S    96W     6 , ,2014-03-13,GRANLEE OM,18A O03 696,GRAND VALLEY,31290,GARFIELD,                        045SWSE   3  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1229,1229,05-045-13252,WELL,GARFIELD                            045SWSE   3  6S    96W     6 , ,2014-03-13,GRANLEE OM,17C O03 696,GRAND VALLEY,31290,GARFIELD,                        045SWSE   3  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1230,1230,05-045-13243,WELL,GARFIELD                            045SWSE   3  6S    96W     6 , ,2014-03-13,GRANLEE OM,17B O03 696,GRAND VALLEY,31290,GARFIELD,                        045SWSE   3  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1231,1231,05-045-18805,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF11G-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1232,1232,05-045-18809,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF06B-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1233,1233,05-045-18801,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF11E-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1234,1234,05-045-18800,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF14A-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1235,1235,05-045-18798,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF06A-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1236,1236,05-045-18797,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF06E-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1237,1237,05-045-18795,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF06C-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1238,1238,05-045-18794,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF14C-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1239,1239,05-045-18803,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachut,MF01D-9 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1240,1240,05-045-18793,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF11B-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1241,1241,05-045-18804,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF11D-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1242,1242,05-045-18819,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF08B-9 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1243,1243,05-045-18820,WELL,GARFIELD                            0459      4  6S    96W     6 , ,2013-07-30,N. Parachute,MF11A-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        0459      4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1244,1244,05-045-18792,WELL,GARFIELD                            045Lot 9  4  6S    96W     6 , ,2013-08-01,N. Parachute,MF20F-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        045Lot 9  4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1245,1245,05-045-18816,WELL,GARFIELD                            045Lot 9  4  6S    96W     6 , ,2013-08-01,N. Parachute,MF19C-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        045Lot 9  4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1246,1246,05-045-18812,WELL,GARFIELD                            045Lot 9  4  6S    96W     6 , ,2013-08-01,N. Parachute,MF19A-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        045Lot 9  4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1247,1247,05-045-18817,WELL,GARFIELD                            045Lot 9  4  6S    96W     6 , ,2013-08-01,N. Parachute,MF19E-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        045Lot 9  4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1248,1248,05-045-18818,WELL,GARFIELD                            045Lot 9  4  6S    96W     6 , ,2013-08-01,N. Parachute,MF19D-3 O04-696,GRAND VALLEY,31290,GARFIELD,                        045Lot 9  4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1249,1249,05-045-18813,WELL,GARFIELD                            045Lot 9  4  6S    96W     6 , ,2013-08-01,N. Parachute,MF14E-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        045Lot 9  4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1250,1250,05-045-18814,WELL,GARFIELD                            045Lot 9  4  6S    96W     6 , ,2013-08-01,N. Parachute,MF14D-3 O04 696,GRAND VALLEY,31290,GARFIELD,                        045Lot 9  4  6S    96W     6 ,ENCANA OIL & GAS (USA) INC,100185
1251,1251,05-045-16118,WELL,GARFIELD                            045Lot 12 5  6S    96W     6 , ,2014-09-23,CHEVRON,5-8D,GRAND VALLEY,31290,GARFIELD,                        045Lot 12 5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1252,1252,05-045-16119,WELL,GARFIELD                            045Lot 12 5  6S    96W     6 , ,2014-09-23,CHEVRON,5-6D,GRAND VALLEY,31290,GARFIELD,                        045Lot 12 5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1253,1253,05-045-16120,WELL,GARFIELD                            045Lot 12 5  6S    96W     6 , ,2014-09-23,CHEVRON,5-7D,GRAND VALLEY,31290,GARFIELD,                        045Lot 12 5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1254,1254,05-045-16121,WELL,GARFIELD                            045Lot 12 5  6S    96W     6 , ,2014-09-23,CHEVRON,5-5D,GRAND VALLEY,31290,GARFIELD,                        045Lot 12 5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1255,1255,05-045-16122,WELL,GARFIELD                            045Lot 12 5  6S    96W     6 , ,2014-09-23,CHEVRON,5-19D,GRAND VALLEY,31290,GARFIELD,                        045Lot 12 5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1256,1256,05-045-16123,WELL,GARFIELD                            045Lot 12 5  6S    96W     6 , ,2014-09-23,CHEVRON,5-20D,GRAND VALLEY,31290,GARFIELD,                        045Lot 12 5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1257,1257,05-045-16124,WELL,GARFIELD                            045Lot 12 5  6S    96W     6 , ,2014-09-23,CHEVRON,5-17D,GRAND VALLEY,31290,GARFIELD,                        045Lot 12 5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1258,1258,05-045-16125,WELL,GARFIELD                            045Lot 12 5  6S    96W     6 , ,2014-09-23,CHEVRON,5-18D,GRAND VALLEY,31290,GARFIELD,                        045Lot 12 5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1259,1259,05-045-16112,WELL,GARFIELD                            045LOT 4  5  6S    96W     6 , ,2015-05-12,CHEVRON,5-27D,GRAND VALLEY,31290,GARFIELD,                        045LOT 4  5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1260,1260,05-045-16113,WELL,GARFIELD                            045LOT 4  5  6S    96W     6 , ,2015-05-12,CHEVRON,5-28D,GRAND VALLEY,31290,GARFIELD,                        045LOT 4  5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1261,1261,05-045-16114,WELL,GARFIELD                            045LOT 4  5  6S    96W     6 , ,2015-05-12,CHEVRON,5-16D,GRAND VALLEY,31290,GARFIELD,                        045LOT 4  5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1262,1262,05-045-16115,WELL,GARFIELD                            045LOT 4  5  6S    96W     6 , ,2015-05-12,CHEVRON,5-24D,GRAND VALLEY,31290,GARFIELD,                        045LOT 4  5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1263,1263,05-045-16116,WELL,GARFIELD                            045LOT 4  5  6S    96W     6 , ,2015-05-12,CHEVRON,5-26D,GRAND VALLEY,31290,GARFIELD,                        045LOT 4  5  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1264,1264,05-045-16117,WELL,GARFIELD                            045Lot 4  5  6s    96w     6 , ,2015-05-12,CHEVRON,35-1D,GRAND VALLEY,31290,GARFIELD,                        045Lot 4  5  6s    96w     6 ,BERRY PETROLEUM COMPANY LLC,10091
1265,1265,05-045-17838,WELL,GARFIELD                            045Lot 6  5  6S    96W     6 , ,2014-05-15,696-5A,12,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1266,1266,05-045-17839,WELL,GARFIELD                            045Lot 6  5  6S    96W     6 , ,2014-05-15,696-5A,13,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1267,1267,05-045-17840,WELL,GARFIELD                            045Lot 6  5  6S    96W     6 , ,2014-05-15,696-5A,15,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1268,1268,05-045-17841,WELL,GARFIELD                            045Lot 6  5  6S    96W     6 , ,2014-05-15,696-5A,16,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1269,1269,05-045-17842,WELL,GARFIELD                            045Lot 6  5  6S    96W     6 , ,2014-05-14,696-5A,17,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1270,1270,05-045-17843,WELL,GARFIELD                            045Lot 6  5  6S    96W     6 , ,2014-05-14,696-5A,18,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1271,1271,05-045-17844,WELL,GARFIELD                            045Lot 7  5  6S    96W     6 , ,2014-05-14,696-5A,19,GRAND VALLEY,31290,GARFIELD,                        045Lot 7  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1272,1272,05-045-17845,WELL,GARFIELD                            045Lot 7  5  6S    96W     6 , ,2014-05-14,696-5A,30,GRAND VALLEY,31290,GARFIELD,                        045Lot 7  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1273,1273,05-045-17846,WELL,GARFIELD                            045Lot 7  5  6S    96W     6 , ,2014-05-14,696-5A,31,GRAND VALLEY,31290,GARFIELD,                        045Lot 7  5  6S    96W     6 ,MARATHON OIL COMPANY,53650
1274,1274,05-045-17231,WELL,GARFIELD                            045Lot 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-32D,GRAND VALLEY,31290,GARFIELD,                        045Lot 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1275,1275,05-045-17232,WELL,GARFIELD                            045Lot 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-21D,GRAND VALLEY,31290,GARFIELD,                        045Lot 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1276,1276,05-045-17234,WELL,GARFIELD                            045LOT 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-34D,GRAND VALLEY,31290,GARFIELD,                        045LOT 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1277,1277,05-045-17235,WELL,GARFIELD                            045LOT 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-33D,GRAND VALLEY,31290,GARFIELD,                        045LOT 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1278,1278,05-045-15123,WELL,GARFIELD                            045Lot 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-22D,GRAND VALLEY,31290,GARFIELD,                        045Lot 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1279,1279,05-045-15289,WELL,GARFIELD                            045LOT 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-37D,GRAND VALLEY,31290,GARFIELD,                        045LOT 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1280,1280,05-045-15290,WELL,GARFIELD                            045LOT 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-38D,GRAND VALLEY,31290,GARFIELD,                        045LOT 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1281,1281,05-045-15291,WELL,GARFIELD                            045LOT 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-35D,GRAND VALLEY,31290,GARFIELD,                        045LOT 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1282,1282,05-045-15292,WELL,GARFIELD                            045LOT 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-36D,GRAND VALLEY,31290,GARFIELD,                        045LOT 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1283,1283,05-045-15293,WELL,GARFIELD                            045Lot 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-19D,GRAND VALLEY,31290,GARFIELD,                        045Lot 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1284,1284,05-045-15294,WELL,GARFIELD                            045Lot 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-23D,GRAND VALLEY,31290,GARFIELD,                        045Lot 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1285,1285,05-045-15295,WELL,GARFIELD                            045Lot 11 6  6S    96W     6 , ,2015-04-08,CHEVRON,6-20D,GRAND VALLEY,31290,GARFIELD,                        045Lot 11 6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1286,1286,05-045-18841,WELL,GARFIELD                            045Lot 6  6  6S    96W     6 , ,2013-11-11,CHEVRON,6-40D,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1287,1287,05-045-18842,WELL,GARFIELD                            045Lot 6  6  6S    96W     6 , ,2013-11-11,CHEVRON,6-27D,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1288,1288,05-045-18843,WELL,GARFIELD                            045Lot 6  6  6S    96W     6 , ,2013-11-11,CHEVRON,6-42D,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1289,1289,05-045-18844,WELL,GARFIELD                            045Lot 6  6  6S    96W     6 , ,2013-11-11,CHEVRON,6-29D,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1290,1290,05-045-18845,WELL,GARFIELD                            045Lot 6  6  6S    96W     6 , ,2010-11-09,CHEVRON,6-24D,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1291,1291,05-045-18846,WELL,GARFIELD                            045Lot 6  6  6S    96W     6 , ,2013-11-11,CHEVRON,6-26D,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1292,1292,05-045-18847,WELL,GARFIELD                            045Lot 6  6  6S    96W     6 , ,2013-11-11,CHEVRON,6-39D,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
1293,1293,05-045-18848,WELL,GARFIELD                            045Lot 6  6  6S    96W     6 , ,2013-11-11,CHEVRON,6-41D,GRAND VALLEY,31290,GARFIELD,                        045Lot 6  6  6S    96W     6 ,BERRY PETROLEUM COMPANY LLC,10091
